Time	VHM0	dqf_VHM0	fqf_VHM0	VTPK	dqf_VTPK	fqf_VTPK	VTM02	dqf_VTM02	fqf_VTM02	VPED	dqf_VPED	fqf_VPED	VPSP	dqf_VPSP	fqf_VPSP	VZMX	dqf_VZMX	fqf_VZMX	VTZM	dqf_VTZM	fqf_VTZM	VH110	dqf_VH110	fqf_VH110	VAVH	dqf_VAVH	fqf_VAVH	VAVT	dqf_VAVT	fqf_VAVT	VTZA	dqf_VTZA	fqf_VTZA	VMDR	dqf_VMDR	fqf_VMDR	VHZA	dqf_VHZA	fqf_VHZA	VZNW	dqf_VZNW	fqf_VZNW	SLEV_H1	dqf_SLEV_H1	fqf_SLEV_H1	SLEV_H10	dqf_SLEV_H10	fqf_SLEV_H10
202411160312	1.9851	1010000000011110	1	 7.143	1010000000011111	1	5.470	1010000000011111	1	279.940	1010000000010100	1	29.290	1010000000010100	1	3.0139	1010000000011110	1	 6.890	1010000000011110	1	2.4124	1010000000011110	1	1.9384	1010000000011110	1	6.400	1010000000011110	1	5.660	1010000000011110	1	271.510	1010000000010100	1	1.2803	1010000000011110	1	211.000	1010000000010000	1	  -0.621	1010000000010100	1	-0.630	1010000000010100	1
202411160313	2.0302	1010000000011110	1	 7.692	1010000000011111	1	5.510	1010000000011111	1	288.800	1010000000010100	1	25.460	1010000000010100	1	2.9628	1010000000011110	1	 7.030	1010000000011110	1	2.4272	1010000000011110	1	1.9737	1010000000011110	1	6.360	1010000000011110	1	5.650	1010000000011110	1	271.900	1010000000010100	1	1.2932	1010000000011110	1	212.000	1010000000010000	1	  -0.638	1010000000010100	1	-0.634	1010000000010100	1
202411160314	2.0695	1010000000011110	1	 6.667	1010000000011111	1	5.490	1010000000011111	1	275.840	1010000000010100	1	31.580	1010000000010100	1	2.9987	1010000000011110	1	 6.730	1010000000011110	1	2.5055	1010000000011110	1	2.0330	1010000000011110	1	6.480	1010000000011110	1	5.500	1010000000011110	1	271.740	1010000000010100	1	1.3069	1010000000011110	1	216.000	1010000000010000	1	  -0.632	1010000000010100	1	-0.637	1010000000010100	1
202411160315	2.1279	1010000000011110	1	 7.143	1010000000011111	1	5.520	1010000000011111	1	287.310	1010000000010100	1	25.950	1010000000010100	1	2.8788	1010000000011110	1	 7.220	1010000000011110	1	2.4791	1010000000011110	1	2.0631	1010000000011110	1	6.490	1010000000011110	1	5.680	1010000000011110	1	272.730	1010000000010100	1	1.3535	1010000000011110	1	211.000	1010000000010000	1	  -0.640	1010000000010100	1	-0.640	1010000000010100	1
202411160316	2.1640	1010000000011110	1	 7.143	1010000000011111	1	5.580	1010000000011111	1	284.920	1010000000010100	1	24.580	1010000000010100	1	2.9307	1010000000011110	1	 6.830	1010000000011110	1	2.5089	1010000000011110	1	2.0970	1010000000011110	1	6.590	1010000000011110	1	5.700	1010000000011110	1	272.420	1010000000010100	1	1.3702	1010000000011110	1	210.000	1010000000010000	1	  -0.651	1010000000010100	1	-0.642	1010000000010100	1
202411160317	2.1631	1010000000011110	1	 6.667	1010000000011111	1	5.610	1010000000011111	1	279.020	1010000000010100	1	25.470	1010000000010100	1	3.0130	1010000000011110	1	 6.890	1010000000011110	1	2.5384	1010000000011110	1	2.1115	1010000000011110	1	6.500	1010000000011110	1	5.690	1010000000011110	1	271.620	1010000000010100	1	1.3751	1010000000011110	1	209.000	1010000000010000	1	  -0.645	1010000000010100	1	-0.646	1010000000010100	1
202411160318	2.1663	1010000000011110	1	 7.143	1010000000011111	1	5.650	1010000000011111	1	277.880	1010000000010100	1	24.780	1010000000010100	1	3.0067	1010000000011110	1	 7.860	1010000000011110	1	2.5046	1010000000011110	1	2.1058	1010000000011110	1	6.580	1010000000011110	1	5.680	1010000000011110	1	272.960	1010000000010100	1	1.3641	1010000000011110	1	210.000	1010000000010000	1	  -0.667	1010000000010100	1	-0.647	1010000000010100	1
202411160319	2.1673	1010000000011110	1	 6.667	1010000000011111	1	5.640	1010000000011111	1	273.040	1010000000010100	1	26.320	1010000000010100	1	3.0039	1010000000011110	1	 6.820	1010000000011110	1	2.5136	1010000000011110	1	2.0995	1010000000011110	1	6.620	1010000000011110	1	5.670	1010000000011110	1	274.740	1010000000010100	1	1.3597	1010000000011110	1	210.000	1010000000010000	1	  -0.651	1010000000010100	1	-0.649	1010000000010100	1
202411160320	2.1409	1010000000011110	1	 7.143	1010000000011111	1	5.600	1010000000011111	1	278.190	1010000000010100	1	27.080	1010000000010100	1	3.0243	1010000000011110	1	 7.910	1010000000011110	1	2.4989	1010000000011110	1	2.0887	1010000000011110	1	6.650	1010000000011110	1	5.690	1010000000011110	1	272.030	1010000000010100	1	1.3666	1010000000011110	1	210.000	1010000000010000	1	  -0.634	1010000000010100	1	-0.648	1010000000010100	1
202411160321	2.0879	1010000000011110	1	 6.667	1010000000011111	1	5.570	1010000000011111	1	268.760	1010000000010100	1	29.110	1010000000010100	1	3.1631	1010000000011110	1	 6.880	1010000000011110	1	2.5112	1010000000011110	1	2.0710	1010000000011110	1	6.650	1010000000011110	1	5.850	1010000000011110	1	273.180	1010000000010100	1	1.3655	1010000000011110	1	204.000	1010000000010000	1	  -0.655	1010000000010100	1	-0.652	1010000000010100	1
202411160322	2.0350	1010000000011110	1	 7.143	1010000000011111	1	5.540	1010000000011111	1	277.930	1010000000010100	1	25.730	1010000000010100	1	3.0123	1010000000011110	1	 7.920	1010000000011110	1	2.4618	1010000000011110	1	2.0225	1010000000011110	1	6.660	1010000000011110	1	5.750	1010000000011110	1	273.770	1010000000010100	1	1.3311	1010000000011110	1	207.000	1010000000010000	1	  -0.657	1010000000010100	1	-0.655	1010000000010100	1
202411160323	2.0464	1010000000011110	1	 7.143	1010000000011111	1	5.560	1010000000011111	1	266.590	1010000000010100	1	30.310	1010000000010100	1	3.0065	1010000000011110	1	 7.860	1010000000011110	1	2.4254	1010000000011110	1	2.0061	1010000000011110	1	6.580	1010000000011110	1	5.750	1010000000011110	1	273.280	1010000000010100	1	1.3226	1010000000011110	1	208.000	1010000000010000	1	  -0.655	1010000000010100	1	-0.652	1010000000010100	1
202411160324	2.0659	1010000000011110	1	 6.667	1010000000011111	1	5.580	1010000000011111	1	264.020	1010000000010100	1	25.460	1010000000010100	1	3.0034	1010000000011110	1	 6.820	1010000000011110	1	2.5087	1010000000011110	1	2.0751	1010000000011110	1	6.620	1010000000011110	1	5.850	1010000000011110	1	271.770	1010000000010100	1	1.3650	1010000000011110	1	204.000	1010000000010000	1	  -0.640	1010000000010100	1	-0.654	1010000000010100	1
202411160325	2.0912	1010000000011110	1	 7.143	1010000000011111	1	5.610	1010000000011111	1	268.750	1010000000010100	1	27.690	1010000000010100	1	3.0247	1010000000011110	1	 7.910	1010000000011110	1	2.4678	1010000000011110	1	2.0383	1010000000011110	1	6.630	1010000000011110	1	5.760	1010000000011110	1	273.140	1010000000010100	1	1.3309	1010000000011110	1	207.000	1010000000010000	1	  -0.649	1010000000010100	1	-0.658	1010000000010100	1
202411160326	2.0850	1010000000011110	1	 7.143	1010000000011111	1	5.650	1010000000011111	1	281.850	1010000000010100	1	25.210	1010000000010100	1	3.1642	1010000000011110	1	 6.890	1010000000011110	1	2.5146	1010000000011110	1	2.0738	1010000000011110	1	6.750	1010000000011110	1	5.940	1010000000011110	1	274.450	1010000000010100	1	1.3704	1010000000011110	1	201.000	1010000000010000	1	  -0.669	1010000000010100	1	-0.659	1010000000010100	1
202411160327	2.0561	1010000000011110	1	 7.143	1010000000011111	1	5.630	1010000000011111	1	265.670	1010000000010100	1	28.770	1010000000010100	1	3.0537	1010000000011110	1	 7.820	1010000000011110	1	2.5056	1010000000011110	1	2.0493	1010000000011110	1	6.630	1010000000011110	1	5.760	1010000000011110	1	273.270	1010000000010100	1	1.3448	1010000000011110	1	207.000	1010000000010000	1	  -0.669	1010000000010100	1	-0.657	1010000000010100	1
202411160328	2.0827	1010000000011110	1	 7.143	1010000000011111	1	5.690	1010000000011111	1	265.670	1010000000010100	1	26.030	1010000000010100	1	3.1525	1010000000011110	1	 7.860	1010000000011110	1	2.4553	1010000000011110	1	2.0098	1010000000011110	1	6.640	1010000000011110	1	5.790	1010000000011110	1	271.650	1010000000010100	1	1.3310	1010000000011110	1	206.000	1010000000010000	1	  -0.658	1010000000010100	1	-0.663	1010000000010100	1
202411160329	2.1153	1010000000011110	1	 7.143	1010000000011111	1	5.730	1010000000011111	1	283.440	1010000000010100	1	25.850	1010000000010100	1	3.0041	1010000000011110	1	 6.820	1010000000011110	1	2.5034	1010000000011110	1	2.0653	1010000000011110	1	6.700	1010000000011110	1	5.820	1010000000011110	1	275.450	1010000000010100	1	1.3622	1010000000011110	1	205.000	1010000000010000	1	  -0.679	1010000000010100	1	-0.663	1010000000010100	1
202411160330	2.0813	1010000000011110	1	 7.143	1010000000011111	1	5.670	1010000000011111	1	280.700	1010000000010100	1	23.970	1010000000010100	1	3.0247	1010000000011110	1	 7.910	1010000000011110	1	2.4637	1010000000011110	1	2.0117	1010000000011110	1	6.660	1010000000011110	1	5.660	1010000000011110	1	273.980	1010000000010100	1	1.3115	1010000000011110	1	211.000	1010000000010000	1	  -0.652	1010000000010100	1	-0.666	1010000000010100	1
202411160331	2.1028	1010000000011110	1	 6.667	1010000000011111	1	5.690	1010000000011111	1	266.710	1010000000010100	1	27.250	1010000000010100	1	3.1627	1010000000011110	1	 6.890	1010000000011110	1	2.5010	1010000000011110	1	2.0270	1010000000011110	1	6.740	1010000000011110	1	5.810	1010000000011110	1	273.640	1010000000010100	1	1.3262	1010000000011110	1	205.000	1010000000010000	1	  -0.673	1010000000010100	1	-0.668	1010000000010100	1
202411160332	2.0525	1010000000011110	1	 7.143	1010000000011111	1	5.640	1010000000011111	1	282.560	1010000000010100	1	27.210	1010000000010100	1	3.0535	1010000000011110	1	 7.830	1010000000011110	1	2.4768	1010000000011110	1	2.0328	1010000000011110	1	6.720	1010000000011110	1	5.810	1010000000011110	1	274.480	1010000000010100	1	1.3358	1010000000011110	1	206.000	1010000000010000	1	  -0.658	1010000000010100	1	-0.667	1010000000010100	1
202411160333	2.0520	1010000000011110	1	 7.143	1010000000011111	1	5.680	1010000000011111	1	279.730	1010000000010100	1	23.630	1010000000010100	1	3.0061	1010000000011110	1	 7.850	1010000000011110	1	2.3702	1010000000011110	1	1.9573	1010000000011110	1	6.780	1010000000011110	1	5.740	1010000000011110	1	275.040	1010000000010100	1	1.2859	1010000000011110	1	207.000	1010000000010000	1	  -0.663	1010000000010100	1	-0.670	1010000000010100	1
202411160334	1.9316	1010000000011110	1	 7.143	1010000000011111	1	5.570	1010000000011111	1	282.050	1010000000010100	1	26.340	1010000000010100	1	3.0039	1010000000011110	1	 6.820	1010000000011110	1	2.2849	1010000000011110	1	1.8888	1010000000011110	1	6.780	1010000000011110	1	5.690	1010000000011110	1	274.980	1010000000010100	1	1.2510	1010000000011110	1	210.000	1010000000010000	1	  -0.678	1010000000010100	1	-0.668	1010000000010100	1
202411160335	1.9367	1010000000011110	1	 7.143	1010000000011111	1	5.540	1010000000011111	1	274.610	1010000000010100	1	28.260	1010000000010100	1	3.0247	1010000000011110	1	 7.910	1010000000011110	1	2.3658	1010000000011110	1	1.9123	1010000000011110	1	6.620	1010000000011110	1	5.650	1010000000011110	1	271.580	1010000000010100	1	1.2484	1010000000011110	1	210.000	1010000000010000	1	  -0.675	1010000000010100	1	-0.666	1010000000010100	1
202411160336	1.9843	1010000000011110	1	 7.143	1010000000011111	1	5.580	1010000000011111	1	277.650	1010000000010100	1	24.490	1010000000010100	1	3.1642	1010000000011110	1	 6.890	1010000000011110	1	2.3667	1010000000011110	1	1.9153	1010000000011110	1	6.710	1010000000011110	1	5.760	1010000000011110	1	273.660	1010000000010100	1	1.2628	1010000000011110	1	208.000	1010000000010000	1	  -0.668	1010000000010100	1	-0.665	1010000000010100	1
202411160337	1.9612	1010000000011110	1	 7.143	1010000000011111	1	5.560	1010000000011111	1	276.730	1010000000010100	1	27.150	1010000000010100	1	3.0627	1010000000011110	1	 7.970	1010000000011110	1	2.3838	1010000000011110	1	1.9201	1010000000011110	1	6.630	1010000000011110	1	5.720	1010000000011110	1	273.070	1010000000010100	1	1.2734	1010000000011110	1	208.000	1010000000010000	1	  -0.663	1010000000010100	1	-0.665	1010000000010100	1
202411160338	1.8835	1010000000011110	1	 7.143	1010000000011111	1	5.490	1010000000011111	1	273.960	1010000000010100	1	29.050	1010000000010100	1	2.6956	1010000000011110	1	 6.970	1010000000011110	1	2.2708	1010000000011110	1	1.8888	1010000000011110	1	6.670	1010000000011110	1	5.710	1010000000011110	1	270.750	1010000000010100	1	1.2526	1010000000011110	1	209.000	1010000000010000	1	  -0.663	1010000000010100	1	-0.665	1010000000010100	1
202411160339	1.9833	1010000000011110	1	 7.143	1010000000011111	1	5.630	1010000000011111	1	276.170	1010000000010100	1	25.010	1010000000010100	1	3.4677	1010000000011110	1	 6.960	1010000000011110	1	2.4183	1010000000011110	1	1.9567	1010000000011110	1	6.670	1010000000011110	1	5.790	1010000000011110	1	271.730	1010000000010100	1	1.2934	1010000000011110	1	207.000	1010000000010000	1	  -0.668	1010000000010100	1	-0.664	1010000000010100	1
202411160340	2.0700	1010000000011110	1	 7.143	1010000000011111	1	5.710	1010000000011111	1	273.150	1010000000010100	1	23.350	1010000000010100	1	3.3565	1010000000011110	1	 6.840	1010000000011110	1	2.4327	1010000000011110	1	1.9960	1010000000011110	1	6.780	1010000000011110	1	5.880	1010000000011110	1	272.370	1010000000010100	1	1.3130	1010000000011110	1	204.000	1010000000010000	1	  -0.654	1010000000010100	1	-0.661	1010000000010100	1
202411160341	2.1073	1010000000011110	1	 7.143	1010000000011111	1	5.720	1010000000011111	1	277.290	1010000000010100	1	21.330	1010000000010100	1	3.3180	1010000000011110	1	 6.900	1010000000011110	1	2.4681	1010000000011110	1	2.0394	1010000000011110	1	6.710	1010000000011110	1	5.800	1010000000011110	1	272.980	1010000000010100	1	1.3278	1010000000011110	1	205.000	1010000000010000	1	  -0.637	1010000000010100	1	-0.657	1010000000010100	1
202411160342	2.0970	1010000000011110	1	 7.143	1010000000011111	1	5.680	1010000000011111	1	277.470	1010000000010100	1	27.110	1010000000010100	1	3.1519	1010000000011110	1	 6.870	1010000000011110	1	2.4309	1010000000011110	1	2.0093	1010000000011110	1	6.760	1010000000011110	1	5.840	1010000000011110	1	273.300	1010000000010100	1	1.3288	1010000000011110	1	205.000	1010000000010000	1	  -0.673	1010000000010100	1	-0.656	1010000000010100	1
202411160343	2.1093	1010000000011110	1	 7.143	1010000000011111	1	5.700	1010000000011111	1	275.150	1010000000010100	1	23.160	1010000000010100	1	3.3193	1010000000011110	1	 6.940	1010000000011110	1	2.4432	1010000000011110	1	2.0349	1010000000011110	1	6.710	1010000000011110	1	5.830	1010000000011110	1	274.070	1010000000010100	1	1.3331	1010000000011110	1	204.000	1010000000010000	1	  -0.659	1010000000010100	1	-0.656	1010000000010100	1
202411160344	2.0835	1010000000011110	1	 7.143	1010000000011111	1	5.730	1010000000011111	1	282.380	1010000000010100	1	25.490	1010000000010100	1	3.4677	1010000000011110	1	 6.960	1010000000011110	1	2.4992	1010000000011110	1	2.0350	1010000000011110	1	6.800	1010000000011110	1	5.850	1010000000011110	1	276.530	1010000000010100	1	1.3328	1010000000011110	1	205.000	1010000000010000	1	  -0.673	1010000000010100	1	-0.655	1010000000010100	1
202411160345	2.0330	1010000000011110	1	 7.143	1010000000011111	1	5.600	1010000000011111	1	276.450	1010000000010100	1	26.580	1010000000010100	1	3.3549	1010000000011110	1	 6.840	1010000000011110	1	2.4917	1010000000011110	1	2.0576	1010000000011110	1	6.850	1010000000011110	1	5.860	1010000000011110	1	273.470	1010000000010100	1	1.3439	1010000000011110	1	204.000	1010000000010000	1	  -0.625	1010000000010100	1	-0.655	1010000000010100	1
202411160346	2.0917	1010000000011110	1	 7.143	1010000000011111	1	5.620	1010000000011111	1	274.310	1010000000010100	1	22.340	1010000000010100	1	3.3180	1010000000011110	1	 6.900	1010000000011110	1	2.4869	1010000000011110	1	2.0339	1010000000011110	1	6.690	1010000000011110	1	5.750	1010000000011110	1	273.810	1010000000010100	1	1.3038	1010000000011110	1	207.000	1010000000010000	1	  -0.650	1010000000010100	1	-0.652	1010000000010100	1
202411160347	2.0572	1010000000011110	1	 7.143	1010000000011111	1	5.570	1010000000011111	1	278.290	1010000000010100	1	22.100	1010000000010100	1	3.1524	1010000000011110	1	 6.870	1010000000011110	1	2.5021	1010000000011110	1	2.0291	1010000000011110	1	6.830	1010000000011110	1	5.850	1010000000011110	1	274.170	1010000000010100	1	1.3315	1010000000011110	1	204.000	1010000000010000	1	  -0.672	1010000000010100	1	-0.653	1010000000010100	1
202411160348	2.0193	1010000000011110	1	 7.143	1010000000011111	1	5.560	1010000000011111	1	280.030	1010000000010100	1	25.230	1010000000010100	1	3.3193	1010000000011110	1	 6.940	1010000000011110	1	2.5084	1010000000011110	1	2.0555	1010000000011110	1	6.680	1010000000011110	1	5.710	1010000000011110	1	276.080	1010000000010100	1	1.3151	1010000000011110	1	209.000	1010000000010000	1	  -0.639	1010000000010100	1	-0.650	1010000000010100	1
202411160349	2.0897	1010000000011110	1	 7.143	1010000000011111	1	5.610	1010000000011111	1	272.920	1010000000010100	1	23.360	1010000000010100	1	3.4677	1010000000011110	1	 6.960	1010000000011110	1	2.5852	1010000000011110	1	2.0742	1010000000011110	1	6.800	1010000000011110	1	5.810	1010000000011110	1	273.490	1010000000010100	1	1.3406	1010000000011110	1	206.000	1010000000010000	1	  -0.650	1010000000010100	1	-0.646	1010000000010100	1
202411160350	2.1202	1010000000011110	1	 7.143	1010000000011111	1	5.600	1010000000011111	1	278.390	1010000000010100	1	24.390	1010000000010100	1	3.3549	1010000000011110	1	 6.840	1010000000011110	1	2.5203	1010000000011110	1	2.0854	1010000000011110	1	6.900	1010000000011110	1	5.900	1010000000011110	1	273.030	1010000000010100	1	1.3752	1010000000011110	1	202.000	1010000000010000	1	  -0.673	1010000000010100	1	-0.648	1010000000010100	1
202411160351	2.1160	1010000000011110	1	 7.143	1010000000011111	1	5.640	1010000000011111	1	277.210	1010000000010100	1	22.030	1010000000010100	1	3.3180	1010000000011110	1	 6.900	1010000000011110	1	2.5289	1010000000011110	1	2.0738	1010000000011110	1	6.740	1010000000011110	1	5.770	1010000000011110	1	273.290	1010000000010100	1	1.3518	1010000000011110	1	207.000	1010000000010000	1	  -0.621	1010000000010100	1	-0.646	1010000000010100	1
202411160352	2.1153	1010000000011110	1	 7.143	1010000000011111	1	5.610	1010000000011111	1	275.400	1010000000010100	1	22.080	1010000000010100	1	3.1519	1010000000011110	1	 6.870	1010000000011110	1	2.4900	1010000000011110	1	2.0133	1010000000011110	1	6.730	1010000000011110	1	5.790	1010000000011110	1	274.180	1010000000010100	1	1.3256	1010000000011110	1	206.000	1010000000010000	1	  -0.653	1010000000010100	1	-0.642	1010000000010100	1
202411160353	2.0617	1010000000011110	1	 7.143	1010000000011111	1	5.600	1010000000011111	1	276.570	1010000000010100	1	22.740	1010000000010100	1	3.3202	1010000000011110	1	 6.940	1010000000011110	1	2.5052	1010000000011110	1	2.0466	1010000000011110	1	6.620	1010000000011110	1	5.800	1010000000011110	1	274.910	1010000000010100	1	1.3332	1010000000011110	1	206.000	1010000000010000	1	  -0.636	1010000000010100	1	-0.639	1010000000010100	1
202411160354	2.0546	1010000000011110	1	 7.143	1010000000011111	1	5.610	1010000000011111	1	279.810	1010000000010100	1	23.620	1010000000010100	1	3.4677	1010000000011110	1	 6.960	1010000000011110	1	2.5635	1010000000011110	1	2.0514	1010000000011110	1	6.720	1010000000011110	1	5.750	1010000000011110	1	275.330	1010000000010100	1	1.3374	1010000000011110	1	207.000	1010000000010000	1	  -0.637	1010000000010100	1	-0.635	1010000000010100	1
202411160355	2.0499	1010000000011110	1	 7.143	1010000000011111	1	5.550	1010000000011111	1	276.950	1010000000010100	1	25.440	1010000000010100	1	3.3545	1010000000011110	1	 6.840	1010000000011110	1	2.4900	1010000000011110	1	2.0352	1010000000011110	1	6.750	1010000000011110	1	5.700	1010000000011110	1	273.900	1010000000010100	1	1.3286	1010000000011110	1	210.000	1010000000010000	1	  -0.634	1010000000010100	1	-0.630	1010000000010100	1
202411160356	2.0883	1010000000011110	1	 7.143	1010000000011111	1	5.590	1010000000011111	1	274.320	1010000000010100	1	27.060	1010000000010100	1	3.4562	1010000000011110	1	 6.900	1010000000011110	1	2.4938	1010000000011110	1	2.0358	1010000000011110	1	6.670	1010000000011110	1	5.670	1010000000011110	1	273.690	1010000000010100	1	1.3138	1010000000011110	1	210.000	1010000000010000	1	  -0.614	1010000000010100	1	-0.627	1010000000010100	1
202411160357	2.0464	1010000000011110	1	 7.143	1010000000011111	1	5.530	1010000000011111	1	277.920	1010000000010100	1	25.460	1010000000010100	1	3.1516	1010000000011110	1	 6.940	1010000000011110	1	2.4673	1010000000011110	1	2.0077	1010000000011110	1	6.660	1010000000011110	1	5.760	1010000000011110	1	273.660	1010000000010100	1	1.3327	1010000000011110	1	207.000	1010000000010000	1	  -0.637	1010000000010100	1	-0.620	1010000000010100	1
202411160358	2.0747	1010000000011110	1	 7.143	1010000000011111	1	5.550	1010000000011111	1	277.560	1010000000010100	1	29.750	1010000000010100	1	3.3253	1010000000011110	1	 6.940	1010000000011110	1	2.4698	1010000000011110	1	2.0460	1010000000011110	1	6.610	1010000000011110	1	5.680	1010000000011110	1	273.700	1010000000010100	1	1.3300	1010000000011110	1	210.000	1010000000010000	1	  -0.618	1010000000010100	1	-0.615	1010000000010100	1
202411160359	2.0972	1010000000011110	1	 7.143	1010000000011111	1	5.520	1010000000011111	1	270.250	1010000000010100	1	28.440	1010000000010100	1	3.1994	1010000000011110	1	 6.500	1010000000011110	1	2.4403	1010000000011110	1	2.0192	1010000000011110	1	6.660	1010000000011110	1	5.600	1010000000011110	1	272.090	1010000000010100	1	1.3160	1010000000011110	1	213.000	1010000000010000	1	  -0.598	1010000000010100	1	-0.612	1010000000010100	1
202411160400	2.0569	1010000000011110	1	 7.143	1010000000011111	1	5.440	1010000000011111	1	274.340	1010000000010100	1	30.570	1010000000010100	1	2.8662	1010000000011110	1	 6.650	1010000000011110	1	2.3673	1010000000011110	1	1.9945	1010000000011110	1	6.640	1010000000011110	1	5.540	1010000000011110	1	271.390	1010000000010100	1	1.3054	1010000000011110	1	214.000	1010000000010000	1	  -0.619	1010000000010100	1	-0.604	1010000000010100	1
202411160401	1.9674	1010000000011110	1	 7.143	1010000000011111	1	5.400	1010000000011111	1	275.870	1010000000010100	1	32.690	1010000000010100	1	3.0178	1010000000011110	1	 6.680	1010000000011110	1	2.3151	1010000000011110	1	1.9263	1010000000011110	1	6.530	1010000000011110	1	5.550	1010000000011110	1	271.430	1010000000010100	1	1.2725	1010000000011110	1	215.000	1010000000010000	1	  -0.585	1010000000010100	1	-0.600	1010000000010100	1
202411160402	2.0731	1010000000011110	1	 7.143	1010000000011111	1	5.460	1010000000011111	1	268.120	1010000000010100	1	25.710	1010000000010100	1	3.0601	1010000000011110	1	 6.650	1010000000011110	1	2.4379	1010000000011110	1	1.9844	1010000000011110	1	6.600	1010000000011110	1	5.500	1010000000011110	1	270.300	1010000000010100	1	1.3000	1010000000011110	1	217.000	1010000000010000	1	  -0.576	1010000000010100	1	-0.597	1010000000010100	1
202411160403	2.0542	1010000000011110	1	 7.143	1010000000011111	1	5.450	1010000000011111	1	268.860	1010000000010100	1	31.110	1010000000010100	1	3.0425	1010000000011110	1	 5.990	1010000000011110	1	2.4398	1010000000011110	1	1.9983	1010000000011110	1	6.540	1010000000011110	1	5.530	1010000000011110	1	270.410	1010000000010100	1	1.3067	1010000000011110	1	216.000	1010000000010000	1	  -0.615	1010000000010100	1	-0.591	1010000000010100	1
202411160404	2.0716	1010000000011110	1	 6.667	1010000000011111	1	5.470	1010000000011111	1	271.730	1010000000010100	1	28.230	1010000000010100	1	3.1964	1010000000011110	1	 6.500	1010000000011110	1	2.4500	1010000000011110	1	2.0029	1010000000011110	1	6.570	1010000000011110	1	5.570	1010000000011110	1	270.720	1010000000010100	1	1.3307	1010000000011110	1	214.000	1010000000010000	1	  -0.586	1010000000010100	1	-0.587	1010000000010100	1
202411160405	2.0193	1010000000011110	1	 7.143	1010000000011111	1	5.420	1010000000011111	1	267.260	1010000000010100	1	24.320	1010000000010100	1	2.8662	1010000000011110	1	 6.650	1010000000011110	1	2.4048	1010000000011110	1	1.9924	1010000000011110	1	6.610	1010000000011110	1	5.510	1010000000011110	1	268.690	1010000000010100	1	1.3184	1010000000011110	1	216.000	1010000000010000	1	  -0.596	1010000000010100	1	-0.581	1010000000010100	1
202411160406	2.1096	1010000000011110	1	 7.143	1010000000011111	1	5.560	1010000000011111	1	264.350	1010000000010100	1	27.900	1010000000010100	1	3.0177	1010000000011110	1	 6.680	1010000000011110	1	2.4217	1010000000011110	1	2.0131	1010000000011110	1	6.560	1010000000011110	1	5.560	1010000000011110	1	269.080	1010000000010100	1	1.3346	1010000000011110	1	215.000	1010000000010000	1	  -0.558	1010000000010100	1	-0.573	1010000000010100	1
202411160407	2.1037	1010000000011110	1	 7.143	1010000000011111	1	5.560	1010000000011111	1	267.540	1010000000010100	1	28.500	1010000000010100	1	2.9026	1010000000011110	1	 5.710	1010000000011110	1	2.3836	1010000000011110	1	2.0038	1010000000011110	1	6.660	1010000000011110	1	5.500	1010000000011110	1	269.060	1010000000010100	1	1.3255	1010000000011110	1	217.000	1010000000010000	1	  -0.595	1010000000010100	1	-0.573	1010000000010100	1
202411160408	2.1580	1010000000011110	1	 6.667	1010000000011111	1	5.530	1010000000011111	1	264.900	1010000000010100	1	26.110	1010000000010100	1	3.0426	1010000000011110	1	 5.650	1010000000011110	1	2.4802	1010000000011110	1	2.0828	1010000000011110	1	6.590	1010000000011110	1	5.670	1010000000011110	1	269.380	1010000000010100	1	1.3902	1010000000011110	1	211.000	1010000000010000	1	  -0.571	1010000000010100	1	-0.568	1010000000010100	1
202411160409	2.1385	1010000000011110	1	 7.143	1010000000011111	1	5.520	1010000000011111	1	262.880	1010000000010100	1	26.410	1010000000010100	1	2.9777	1010000000011110	1	 5.870	1010000000011110	1	2.4489	1010000000011110	1	2.0386	1010000000011110	1	6.570	1010000000011110	1	5.450	1010000000011110	1	268.330	1010000000010100	1	1.3354	1010000000011110	1	218.000	1010000000010000	1	  -0.539	1010000000010100	1	-0.562	1010000000010100	1
202411160410	2.1476	1010000000011110	1	 7.143	1010000000011111	1	5.510	1010000000011111	1	263.770	1010000000010100	1	24.830	1010000000010100	1	2.8398	1010000000011110	1	 5.910	1010000000011110	1	2.4745	1010000000011110	1	2.0699	1010000000011110	1	6.620	1010000000011110	1	5.580	1010000000011110	1	268.360	1010000000010100	1	1.3598	1010000000011110	1	214.000	1010000000010000	1	  -0.563	1010000000010100	1	-0.556	1010000000010100	1
202411160411	2.1054	1010000000011110	1	 6.667	1010000000011111	1	5.490	1010000000011111	1	263.360	1010000000010100	1	21.790	1010000000010100	1	2.9657	1010000000011110	1	 5.720	1010000000011110	1	2.5205	1010000000011110	1	2.0879	1010000000011110	1	6.600	1010000000011110	1	5.540	1010000000011110	1	270.140	1010000000010100	1	1.3638	1010000000011110	1	215.000	1010000000010000	1	  -0.524	1010000000010100	1	-0.553	1010000000010100	1
202411160412	2.1894	1010000000011110	1	 7.143	1010000000011111	1	5.510	1010000000011111	1	261.810	1010000000010100	1	22.310	1010000000010100	1	2.9022	1010000000011110	1	 5.710	1010000000011110	1	2.4974	1010000000011110	1	2.0897	1010000000011110	1	6.640	1010000000011110	1	5.480	1010000000011110	1	268.630	1010000000010100	1	1.3744	1010000000011110	1	218.000	1010000000010000	1	  -0.579	1010000000010100	1	-0.544	1010000000010100	1
