Time	FREQUENCY [Hz]	DELTA_FREQUENCY [Hz]	VSPEC1D [m2 s]	DQF [-]	FQF [-]
2024-11-16T00:45:00.000Z	0.300	0.010	0.266888	1010000000100000	1
2024-11-16T00:45:00.000Z	0.310	0.010	0.190117	1010000000100000	1
2024-11-16T00:45:00.000Z	0.320	0.010	0.201127	1010000000100000	1
2024-11-16T00:45:00.000Z	0.330	0.010	0.172408	1010000000100000	1
2024-11-16T00:45:00.000Z	0.340	0.010	0.131979	1010000000100000	1
2024-11-16T00:45:00.000Z	0.350	0.010	0.113799	1010000000100000	1
2024-11-16T00:45:00.000Z	0.360	0.010	0.105519	1010000000100000	1
2024-11-16T00:45:00.000Z	0.370	0.010	0.089184	1010000000100000	1
2024-11-16T00:45:00.000Z	0.380	0.010	0.084557	1010000000100000	1
2024-11-16T00:45:00.000Z	0.390	0.010	0.064590	1010000000100000	1
2024-11-16T00:45:00.000Z	0.400	0.010	0.045057	1010000000100000	1
2024-11-16T00:45:00.000Z	0.410	0.010	0.078726	1010000000100000	1
2024-11-16T00:45:00.000Z	0.420	0.010	0.046717	1010000000100000	1
2024-11-16T00:45:00.000Z	0.430	0.010	0.036262	1010000000100000	1
2024-11-16T00:45:00.000Z	0.440	0.010	0.048873	1010000000100000	1
2024-11-16T00:45:00.000Z	0.450	0.010	0.040526	1010000000100000	1
2024-11-16T00:45:00.000Z	0.460	0.010	0.043178	1010000000100000	1
2024-11-16T00:45:00.000Z	0.470	0.010	0.038085	1010000000100000	1
2024-11-16T00:45:00.000Z	0.480	0.010	0.025704	1010000000100000	1
2024-11-16T00:45:00.000Z	0.490	0.010	0.037339	1010000000100000	1
2024-11-16T00:45:00.000Z	0.500	0.005	0.049372	1010000000100000	1
2024-11-16T00:46:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2024-11-16T00:46:00.000Z	0.010	0.010	0.000250	1010000000100000	1
2024-11-16T00:46:00.000Z	0.020	0.010	0.001064	1010000000100000	1
2024-11-16T00:46:00.000Z	0.030	0.010	0.004029	1010000000100000	1
2024-11-16T00:46:00.000Z	0.040	0.010	0.009135	1010000000100000	1
2024-11-16T00:46:00.000Z	0.050	0.010	0.023604	1010000000100000	1
2024-11-16T00:46:00.000Z	0.060	0.010	0.229895	1010000000100000	1
2024-11-16T00:46:00.000Z	0.070	0.010	0.549976	1010000000100000	1
2024-11-16T00:46:00.000Z	0.080	0.010	0.382274	1010000000100000	1
2024-11-16T00:46:00.000Z	0.090	0.010	0.312341	1010000000100000	1
2024-11-16T00:46:00.000Z	0.100	0.010	0.330911	1010000000100000	1
2024-11-16T00:46:00.000Z	0.110	0.010	0.407371	1010000000100000	1
2024-11-16T00:46:00.000Z	0.120	0.010	1.284317	1010000000100000	1
2024-11-16T00:46:00.000Z	0.130	0.010	3.572152	1010000000100000	1
2024-11-16T00:46:00.000Z	0.140	0.010	5.726351	1010000000100000	1
2024-11-16T00:46:00.000Z	0.150	0.010	7.425640	1010000000100000	1
2024-11-16T00:46:00.000Z	0.160	0.010	4.028474	1010000000100000	1
2024-11-16T00:46:00.000Z	0.170	0.010	1.582214	1010000000100000	1
2024-11-16T00:46:00.000Z	0.180	0.010	0.923110	1010000000100000	1
2024-11-16T00:46:00.000Z	0.190	0.010	1.296893	1010000000100000	1
2024-11-16T00:46:00.000Z	0.200	0.010	0.961419	1010000000100000	1
2024-11-16T00:46:00.000Z	0.210	0.010	0.692882	1010000000100000	1
2024-11-16T00:46:00.000Z	0.220	0.010	0.928443	1010000000100000	1
2024-11-16T00:46:00.000Z	0.230	0.010	0.522590	1010000000100000	1
2024-11-16T00:46:00.000Z	0.240	0.010	0.401390	1010000000100000	1
2024-11-16T00:46:00.000Z	0.250	0.010	0.559108	1010000000100000	1
2024-11-16T00:46:00.000Z	0.260	0.010	0.462364	1010000000100000	1
2024-11-16T00:46:00.000Z	0.270	0.010	0.381377	1010000000100000	1
2024-11-16T00:46:00.000Z	0.280	0.010	0.309276	1010000000100000	1
2024-11-16T00:46:00.000Z	0.290	0.010	0.196496	1010000000100000	1
2024-11-16T00:46:00.000Z	0.300	0.010	0.180585	1010000000100000	1
2024-11-16T00:46:00.000Z	0.310	0.010	0.184883	1010000000100000	1
2024-11-16T00:46:00.000Z	0.320	0.010	0.226781	1010000000100000	1
2024-11-16T00:46:00.000Z	0.330	0.010	0.157130	1010000000100000	1
2024-11-16T00:46:00.000Z	0.340	0.010	0.077384	1010000000100000	1
2024-11-16T00:46:00.000Z	0.350	0.010	0.121536	1010000000100000	1
2024-11-16T00:46:00.000Z	0.360	0.010	0.106527	1010000000100000	1
2024-11-16T00:46:00.000Z	0.370	0.010	0.070215	1010000000100000	1
2024-11-16T00:46:00.000Z	0.380	0.010	0.053033	1010000000100000	1
2024-11-16T00:46:00.000Z	0.390	0.010	0.066841	1010000000100000	1
2024-11-16T00:46:00.000Z	0.400	0.010	0.063197	1010000000100000	1
2024-11-16T00:46:00.000Z	0.410	0.010	0.075899	1010000000100000	1
2024-11-16T00:46:00.000Z	0.420	0.010	0.060004	1010000000100000	1
2024-11-16T00:46:00.000Z	0.430	0.010	0.039758	1010000000100000	1
2024-11-16T00:46:00.000Z	0.440	0.010	0.035838	1010000000100000	1
2024-11-16T00:46:00.000Z	0.450	0.010	0.053213	1010000000100000	1
2024-11-16T00:46:00.000Z	0.460	0.010	0.051620	1010000000100000	1
2024-11-16T00:46:00.000Z	0.470	0.010	0.032756	1010000000100000	1
2024-11-16T00:46:00.000Z	0.480	0.010	0.018759	1010000000100000	1
2024-11-16T00:46:00.000Z	0.490	0.010	0.028319	1010000000100000	1
2024-11-16T00:46:00.000Z	0.500	0.005	0.051736	1010000000100000	1
2024-11-16T00:47:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2024-11-16T00:47:00.000Z	0.010	0.010	0.000370	1010000000100000	1
2024-11-16T00:47:00.000Z	0.020	0.010	0.001236	1010000000100000	1
2024-11-16T00:47:00.000Z	0.030	0.010	0.003062	1010000000100000	1
2024-11-16T00:47:00.000Z	0.040	0.010	0.011638	1010000000100000	1
2024-11-16T00:47:00.000Z	0.050	0.010	0.028243	1010000000100000	1
2024-11-16T00:47:00.000Z	0.060	0.010	0.171979	1010000000100000	1
2024-11-16T00:47:00.000Z	0.070	0.010	0.440310	1010000000100000	1
2024-11-16T00:47:00.000Z	0.080	0.010	0.437202	1010000000100000	1
2024-11-16T00:47:00.000Z	0.090	0.010	0.338446	1010000000100000	1
2024-11-16T00:47:00.000Z	0.100	0.010	0.374412	1010000000100000	1
2024-11-16T00:47:00.000Z	0.110	0.010	0.416073	1010000000100000	1
2024-11-16T00:47:00.000Z	0.120	0.010	1.009212	1010000000100000	1
2024-11-16T00:47:00.000Z	0.130	0.010	3.994910	1010000000100000	1
2024-11-16T00:47:00.000Z	0.140	0.010	6.556012	1010000000100000	1
2024-11-16T00:47:00.000Z	0.150	0.010	7.165059	1010000000100000	1
2024-11-16T00:47:00.000Z	0.160	0.010	3.353757	1010000000100000	1
2024-11-16T00:47:00.000Z	0.170	0.010	1.576534	1010000000100000	1
2024-11-16T00:47:00.000Z	0.180	0.010	1.078331	1010000000100000	1
2024-11-16T00:47:00.000Z	0.190	0.010	0.820191	1010000000100000	1
2024-11-16T00:47:00.000Z	0.200	0.010	1.028755	1010000000100000	1
2024-11-16T00:47:00.000Z	0.210	0.010	0.629370	1010000000100000	1
2024-11-16T00:47:00.000Z	0.220	0.010	0.659736	1010000000100000	1
2024-11-16T00:47:00.000Z	0.230	0.010	0.702654	1010000000100000	1
2024-11-16T00:47:00.000Z	0.240	0.010	0.435647	1010000000100000	1
2024-11-16T00:47:00.000Z	0.250	0.010	0.522992	1010000000100000	1
2024-11-16T00:47:00.000Z	0.260	0.010	0.502120	1010000000100000	1
2024-11-16T00:47:00.000Z	0.270	0.010	0.472752	1010000000100000	1
2024-11-16T00:47:00.000Z	0.280	0.010	0.283144	1010000000100000	1
2024-11-16T00:47:00.000Z	0.290	0.010	0.205227	1010000000100000	1
2024-11-16T00:47:00.000Z	0.300	0.010	0.156716	1010000000100000	1
2024-11-16T00:47:00.000Z	0.310	0.010	0.158520	1010000000100000	1
2024-11-16T00:47:00.000Z	0.320	0.010	0.192836	1010000000100000	1
2024-11-16T00:47:00.000Z	0.330	0.010	0.195210	1010000000100000	1
2024-11-16T00:47:00.000Z	0.340	0.010	0.108744	1010000000100000	1
2024-11-16T00:47:00.000Z	0.350	0.010	0.122745	1010000000100000	1
2024-11-16T00:47:00.000Z	0.360	0.010	0.124727	1010000000100000	1
2024-11-16T00:47:00.000Z	0.370	0.010	0.064607	1010000000100000	1
2024-11-16T00:47:00.000Z	0.380	0.010	0.066687	1010000000100000	1
2024-11-16T00:47:00.000Z	0.390	0.010	0.046681	1010000000100000	1
2024-11-16T00:47:00.000Z	0.400	0.010	0.070577	1010000000100000	1
2024-11-16T00:47:00.000Z	0.410	0.010	0.071943	1010000000100000	1
2024-11-16T00:47:00.000Z	0.420	0.010	0.048353	1010000000100000	1
2024-11-16T00:47:00.000Z	0.430	0.010	0.038153	1010000000100000	1
2024-11-16T00:47:00.000Z	0.440	0.010	0.046891	1010000000100000	1
2024-11-16T00:47:00.000Z	0.450	0.010	0.045899	1010000000100000	1
2024-11-16T00:47:00.000Z	0.460	0.010	0.049287	1010000000100000	1
2024-11-16T00:47:00.000Z	0.470	0.010	0.037088	1010000000100000	1
2024-11-16T00:47:00.000Z	0.480	0.010	0.023813	1010000000100000	1
2024-11-16T00:47:00.000Z	0.490	0.010	0.029708	1010000000100000	1
2024-11-16T00:47:00.000Z	0.500	0.005	0.034532	1010000000100000	1
2024-11-16T00:48:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2024-11-16T00:48:00.000Z	0.010	0.010	0.000455	1010000000100000	1
2024-11-16T00:48:00.000Z	0.020	0.010	0.001486	1010000000100000	1
2024-11-16T00:48:00.000Z	0.030	0.010	0.004194	1010000000100000	1
2024-11-16T00:48:00.000Z	0.040	0.010	0.005624	1010000000100000	1
2024-11-16T00:48:00.000Z	0.050	0.010	0.022561	1010000000100000	1
2024-11-16T00:48:00.000Z	0.060	0.010	0.246446	1010000000100000	1
2024-11-16T00:48:00.000Z	0.070	0.010	0.522591	1010000000100000	1
2024-11-16T00:48:00.000Z	0.080	0.010	0.333875	1010000000100000	1
2024-11-16T00:48:00.000Z	0.090	0.010	0.379084	1010000000100000	1
2024-11-16T00:48:00.000Z	0.100	0.010	0.436396	1010000000100000	1
2024-11-16T00:48:00.000Z	0.110	0.010	0.447753	1010000000100000	1
2024-11-16T00:48:00.000Z	0.120	0.010	1.509921	1010000000100000	1
2024-11-16T00:48:00.000Z	0.130	0.010	3.356934	1010000000100000	1
2024-11-16T00:48:00.000Z	0.140	0.010	7.737193	1010000000100000	1
2024-11-16T00:48:00.000Z	0.150	0.010	5.586825	1010000000100000	1
2024-11-16T00:48:00.000Z	0.160	0.010	4.311043	1010000000100000	1
2024-11-16T00:48:00.000Z	0.170	0.010	1.393290	1010000000100000	1
2024-11-16T00:48:00.000Z	0.180	0.010	1.009043	1010000000100000	1
2024-11-16T00:48:00.000Z	0.190	0.010	1.041633	1010000000100000	1
2024-11-16T00:48:00.000Z	0.200	0.010	0.845955	1010000000100000	1
2024-11-16T00:48:00.000Z	0.210	0.010	0.579303	1010000000100000	1
2024-11-16T00:48:00.000Z	0.220	0.010	0.543558	1010000000100000	1
2024-11-16T00:48:00.000Z	0.230	0.010	0.317399	1010000000100000	1
2024-11-16T00:48:00.000Z	0.240	0.010	0.433455	1010000000100000	1
2024-11-16T00:48:00.000Z	0.250	0.010	0.553837	1010000000100000	1
2024-11-16T00:48:00.000Z	0.260	0.010	0.390057	1010000000100000	1
2024-11-16T00:48:00.000Z	0.270	0.010	0.452489	1010000000100000	1
2024-11-16T00:48:00.000Z	0.280	0.010	0.273871	1010000000100000	1
2024-11-16T00:48:00.000Z	0.290	0.010	0.137304	1010000000100000	1
2024-11-16T00:48:00.000Z	0.300	0.010	0.182484	1010000000100000	1
2024-11-16T00:48:00.000Z	0.310	0.010	0.151585	1010000000100000	1
2024-11-16T00:48:00.000Z	0.320	0.010	0.172576	1010000000100000	1
2024-11-16T00:48:00.000Z	0.330	0.010	0.215835	1010000000100000	1
2024-11-16T00:48:00.000Z	0.340	0.010	0.117770	1010000000100000	1
2024-11-16T00:48:00.000Z	0.350	0.010	0.132499	1010000000100000	1
2024-11-16T00:48:00.000Z	0.360	0.010	0.101300	1010000000100000	1
2024-11-16T00:48:00.000Z	0.370	0.010	0.071318	1010000000100000	1
2024-11-16T00:48:00.000Z	0.380	0.010	0.075930	1010000000100000	1
2024-11-16T00:48:00.000Z	0.390	0.010	0.050473	1010000000100000	1
2024-11-16T00:48:00.000Z	0.400	0.010	0.059251	1010000000100000	1
2024-11-16T00:48:00.000Z	0.410	0.010	0.072685	1010000000100000	1
2024-11-16T00:48:00.000Z	0.420	0.010	0.068903	1010000000100000	1
2024-11-16T00:48:00.000Z	0.430	0.010	0.039205	1010000000100000	1
2024-11-16T00:48:00.000Z	0.440	0.010	0.027075	1010000000100000	1
2024-11-16T00:48:00.000Z	0.450	0.010	0.035740	1010000000100000	1
2024-11-16T00:48:00.000Z	0.460	0.010	0.048780	1010000000100000	1
2024-11-16T00:48:00.000Z	0.470	0.010	0.043923	1010000000100000	1
2024-11-16T00:48:00.000Z	0.480	0.010	0.027983	1010000000100000	1
2024-11-16T00:48:00.000Z	0.490	0.010	0.021301	1010000000100000	1
2024-11-16T00:48:00.000Z	0.500	0.005	0.028145	1010000000100000	1
2024-11-16T00:49:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2024-11-16T00:49:00.000Z	0.010	0.010	0.000690	1010000000100000	1
2024-11-16T00:49:00.000Z	0.020	0.010	0.001141	1010000000100000	1
2024-11-16T00:49:00.000Z	0.030	0.010	0.004063	1010000000100000	1
2024-11-16T00:49:00.000Z	0.040	0.010	0.010307	1010000000100000	1
2024-11-16T00:49:00.000Z	0.050	0.010	0.030498	1010000000100000	1
2024-11-16T00:49:00.000Z	0.060	0.010	0.237269	1010000000100000	1
2024-11-16T00:49:00.000Z	0.070	0.010	0.584288	1010000000100000	1
2024-11-16T00:49:00.000Z	0.080	0.010	0.289621	1010000000100000	1
2024-11-16T00:49:00.000Z	0.090	0.010	0.424872	1010000000100000	1
2024-11-16T00:49:00.000Z	0.100	0.010	0.304872	1010000000100000	1
2024-11-16T00:49:00.000Z	0.110	0.010	0.514623	1010000000100000	1
2024-11-16T00:49:00.000Z	0.120	0.010	1.286144	1010000000100000	1
2024-11-16T00:49:00.000Z	0.130	0.010	3.377084	1010000000100000	1
2024-11-16T00:49:00.000Z	0.140	0.010	6.917212	1010000000100000	1
2024-11-16T00:49:00.000Z	0.150	0.010	7.852863	1010000000100000	1
2024-11-16T00:49:00.000Z	0.160	0.010	3.899229	1010000000100000	1
2024-11-16T00:49:00.000Z	0.170	0.010	1.737057	1010000000100000	1
2024-11-16T00:49:00.000Z	0.180	0.010	1.005358	1010000000100000	1
2024-11-16T00:49:00.000Z	0.190	0.010	1.403643	1010000000100000	1
2024-11-16T00:49:00.000Z	0.200	0.010	0.845102	1010000000100000	1
2024-11-16T00:49:00.000Z	0.210	0.010	0.578223	1010000000100000	1
2024-11-16T00:49:00.000Z	0.220	0.010	0.578224	1010000000100000	1
2024-11-16T00:49:00.000Z	0.230	0.010	0.330640	1010000000100000	1
2024-11-16T00:49:00.000Z	0.240	0.010	0.456099	1010000000100000	1
2024-11-16T00:49:00.000Z	0.250	0.010	0.571761	1010000000100000	1
2024-11-16T00:49:00.000Z	0.260	0.010	0.473380	1010000000100000	1
2024-11-16T00:49:00.000Z	0.270	0.010	0.354392	1010000000100000	1
2024-11-16T00:49:00.000Z	0.280	0.010	0.283839	1010000000100000	1
2024-11-16T00:49:00.000Z	0.290	0.010	0.223719	1010000000100000	1
2024-11-16T00:49:00.000Z	0.300	0.010	0.115489	1010000000100000	1
2024-11-16T00:49:00.000Z	0.310	0.010	0.149053	1010000000100000	1
2024-11-16T00:49:00.000Z	0.320	0.010	0.224848	1010000000100000	1
2024-11-16T00:49:00.000Z	0.330	0.010	0.154919	1010000000100000	1
2024-11-16T00:49:00.000Z	0.340	0.010	0.095628	1010000000100000	1
2024-11-16T00:49:00.000Z	0.350	0.010	0.136960	1010000000100000	1
2024-11-16T00:49:00.000Z	0.360	0.010	0.101000	1010000000100000	1
2024-11-16T00:49:00.000Z	0.370	0.010	0.076379	1010000000100000	1
2024-11-16T00:49:00.000Z	0.380	0.010	0.072162	1010000000100000	1
2024-11-16T00:49:00.000Z	0.390	0.010	0.064896	1010000000100000	1
2024-11-16T00:49:00.000Z	0.400	0.010	0.050549	1010000000100000	1
2024-11-16T00:49:00.000Z	0.410	0.010	0.081300	1010000000100000	1
2024-11-16T00:49:00.000Z	0.420	0.010	0.073161	1010000000100000	1
2024-11-16T00:49:00.000Z	0.430	0.010	0.046081	1010000000100000	1
2024-11-16T00:49:00.000Z	0.440	0.010	0.039451	1010000000100000	1
2024-11-16T00:49:00.000Z	0.450	0.010	0.052217	1010000000100000	1
2024-11-16T00:49:00.000Z	0.460	0.010	0.066786	1010000000100000	1
2024-11-16T00:49:00.000Z	0.470	0.010	0.038620	1010000000100000	1
2024-11-16T00:49:00.000Z	0.480	0.010	0.028442	1010000000100000	1
2024-11-16T00:49:00.000Z	0.490	0.010	0.020124	1010000000100000	1
2024-11-16T00:49:00.000Z	0.500	0.005	0.033441	1010000000100000	1
2024-11-16T00:50:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2024-11-16T00:50:00.000Z	0.010	0.010	0.000525	1010000000100000	1
2024-11-16T00:50:00.000Z	0.020	0.010	0.001713	1010000000100000	1
2024-11-16T00:50:00.000Z	0.030	0.010	0.004649	1010000000100000	1
2024-11-16T00:50:00.000Z	0.040	0.010	0.006000	1010000000100000	1
2024-11-16T00:50:00.000Z	0.050	0.010	0.035565	1010000000100000	1
2024-11-16T00:50:00.000Z	0.060	0.010	0.220235	1010000000100000	1
2024-11-16T00:50:00.000Z	0.070	0.010	0.518119	1010000000100000	1
2024-11-16T00:50:00.000Z	0.080	0.010	0.421449	1010000000100000	1
2024-11-16T00:50:00.000Z	0.090	0.010	0.441585	1010000000100000	1
2024-11-16T00:50:00.000Z	0.100	0.010	0.429515	1010000000100000	1
2024-11-16T00:50:00.000Z	0.110	0.010	0.566626	1010000000100000	1
2024-11-16T00:50:00.000Z	0.120	0.010	0.936709	1010000000100000	1
2024-11-16T00:50:00.000Z	0.130	0.010	4.116011	1010000000100000	1
2024-11-16T00:50:00.000Z	0.140	0.010	5.493275	1010000000100000	1
2024-11-16T00:50:00.000Z	0.150	0.010	8.076744	1010000000100000	1
2024-11-16T00:50:00.000Z	0.160	0.010	3.875531	1010000000100000	1
2024-11-16T00:50:00.000Z	0.170	0.010	2.007764	1010000000100000	1
2024-11-16T00:50:00.000Z	0.180	0.010	1.127516	1010000000100000	1
2024-11-16T00:50:00.000Z	0.190	0.010	0.850322	1010000000100000	1
2024-11-16T00:50:00.000Z	0.200	0.010	0.843924	1010000000100000	1
2024-11-16T00:50:00.000Z	0.210	0.010	0.637171	1010000000100000	1
2024-11-16T00:50:00.000Z	0.220	0.010	0.592691	1010000000100000	1
2024-11-16T00:50:00.000Z	0.230	0.010	0.377640	1010000000100000	1
2024-11-16T00:50:00.000Z	0.240	0.010	0.396381	1010000000100000	1
2024-11-16T00:50:00.000Z	0.250	0.010	0.488840	1010000000100000	1
2024-11-16T00:50:00.000Z	0.260	0.010	0.408702	1010000000100000	1
2024-11-16T00:50:00.000Z	0.270	0.010	0.397017	1010000000100000	1
2024-11-16T00:50:00.000Z	0.280	0.010	0.272343	1010000000100000	1
2024-11-16T00:50:00.000Z	0.290	0.010	0.182371	1010000000100000	1
2024-11-16T00:50:00.000Z	0.300	0.010	0.140157	1010000000100000	1
2024-11-16T00:50:00.000Z	0.310	0.010	0.112780	1010000000100000	1
2024-11-16T00:50:00.000Z	0.320	0.010	0.200140	1010000000100000	1
2024-11-16T00:50:00.000Z	0.330	0.010	0.211266	1010000000100000	1
2024-11-16T00:50:00.000Z	0.340	0.010	0.095943	1010000000100000	1
2024-11-16T00:50:00.000Z	0.350	0.010	0.098990	1010000000100000	1
2024-11-16T00:50:00.000Z	0.360	0.010	0.119995	1010000000100000	1
2024-11-16T00:50:00.000Z	0.370	0.010	0.078291	1010000000100000	1
2024-11-16T00:50:00.000Z	0.380	0.010	0.048025	1010000000100000	1
2024-11-16T00:50:00.000Z	0.390	0.010	0.058264	1010000000100000	1
2024-11-16T00:50:00.000Z	0.400	0.010	0.066240	1010000000100000	1
2024-11-16T00:50:00.000Z	0.410	0.010	0.076181	1010000000100000	1
2024-11-16T00:50:00.000Z	0.420	0.010	0.079665	1010000000100000	1
2024-11-16T00:50:00.000Z	0.430	0.010	0.046227	1010000000100000	1
2024-11-16T00:50:00.000Z	0.440	0.010	0.036719	1010000000100000	1
2024-11-16T00:50:00.000Z	0.450	0.010	0.053780	1010000000100000	1
2024-11-16T00:50:00.000Z	0.460	0.010	0.057678	1010000000100000	1
2024-11-16T00:50:00.000Z	0.470	0.010	0.032409	1010000000100000	1
2024-11-16T00:50:00.000Z	0.480	0.010	0.025772	1010000000100000	1
2024-11-16T00:50:00.000Z	0.490	0.010	0.026572	1010000000100000	1
2024-11-16T00:50:00.000Z	0.500	0.005	0.034683	1010000000100000	1
2024-11-16T00:51:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2024-11-16T00:51:00.000Z	0.010	0.010	0.001337	1010000000100000	1
2024-11-16T00:51:00.000Z	0.020	0.010	0.003319	1010000000100000	1
2024-11-16T00:51:00.000Z	0.030	0.010	0.004902	1010000000100000	1
2024-11-16T00:51:00.000Z	0.040	0.010	0.006813	1010000000100000	1
2024-11-16T00:51:00.000Z	0.050	0.010	0.037594	1010000000100000	1
2024-11-16T00:51:00.000Z	0.060	0.010	0.209073	1010000000100000	1
2024-11-16T00:51:00.000Z	0.070	0.010	0.417812	1010000000100000	1
2024-11-16T00:51:00.000Z	0.080	0.010	0.384475	1010000000100000	1
2024-11-16T00:51:00.000Z	0.090	0.010	0.421435	1010000000100000	1
2024-11-16T00:51:00.000Z	0.100	0.010	0.489470	1010000000100000	1
2024-11-16T00:51:00.000Z	0.110	0.010	0.604251	1010000000100000	1
2024-11-16T00:51:00.000Z	0.120	0.010	1.257504	1010000000100000	1
2024-11-16T00:51:00.000Z	0.130	0.010	3.471935	1010000000100000	1
2024-11-16T00:51:00.000Z	0.140	0.010	5.543723	1010000000100000	1
2024-11-16T00:51:00.000Z	0.150	0.010	5.783104	1010000000100000	1
2024-11-16T00:51:00.000Z	0.160	0.010	4.088405	1010000000100000	1
2024-11-16T00:51:00.000Z	0.170	0.010	1.842863	1010000000100000	1
2024-11-16T00:51:00.000Z	0.180	0.010	1.031980	1010000000100000	1
2024-11-16T00:51:00.000Z	0.190	0.010	0.771313	1010000000100000	1
2024-11-16T00:51:00.000Z	0.200	0.010	1.009408	1010000000100000	1
2024-11-16T00:51:00.000Z	0.210	0.010	0.509551	1010000000100000	1
2024-11-16T00:51:00.000Z	0.220	0.010	0.565619	1010000000100000	1
2024-11-16T00:51:00.000Z	0.230	0.010	0.466517	1010000000100000	1
2024-11-16T00:51:00.000Z	0.240	0.010	0.465890	1010000000100000	1
2024-11-16T00:51:00.000Z	0.250	0.010	0.579536	1010000000100000	1
2024-11-16T00:51:00.000Z	0.260	0.010	0.435270	1010000000100000	1
2024-11-16T00:51:00.000Z	0.270	0.010	0.402823	1010000000100000	1
2024-11-16T00:51:00.000Z	0.280	0.010	0.274626	1010000000100000	1
2024-11-16T00:51:00.000Z	0.290	0.010	0.193839	1010000000100000	1
2024-11-16T00:51:00.000Z	0.300	0.010	0.188798	1010000000100000	1
2024-11-16T00:51:00.000Z	0.310	0.010	0.175179	1010000000100000	1
2024-11-16T00:51:00.000Z	0.320	0.010	0.167078	1010000000100000	1
2024-11-16T00:51:00.000Z	0.330	0.010	0.233537	1010000000100000	1
2024-11-16T00:51:00.000Z	0.340	0.010	0.141649	1010000000100000	1
2024-11-16T00:51:00.000Z	0.350	0.010	0.131691	1010000000100000	1
2024-11-16T00:51:00.000Z	0.360	0.010	0.125676	1010000000100000	1
2024-11-16T00:51:00.000Z	0.370	0.010	0.052692	1010000000100000	1
2024-11-16T00:51:00.000Z	0.380	0.010	0.094322	1010000000100000	1
2024-11-16T00:51:00.000Z	0.390	0.010	0.056447	1010000000100000	1
2024-11-16T00:51:00.000Z	0.400	0.010	0.075654	1010000000100000	1
2024-11-16T00:51:00.000Z	0.410	0.010	0.077703	1010000000100000	1
2024-11-16T00:51:00.000Z	0.420	0.010	0.070070	1010000000100000	1
2024-11-16T00:51:00.000Z	0.430	0.010	0.043438	1010000000100000	1
2024-11-16T00:51:00.000Z	0.440	0.010	0.038021	1010000000100000	1
2024-11-16T00:51:00.000Z	0.450	0.010	0.042443	1010000000100000	1
2024-11-16T00:51:00.000Z	0.460	0.010	0.060780	1010000000100000	1
2024-11-16T00:51:00.000Z	0.470	0.010	0.040087	1010000000100000	1
2024-11-16T00:51:00.000Z	0.480	0.010	0.030916	1010000000100000	1
2024-11-16T00:51:00.000Z	0.490	0.010	0.023555	1010000000100000	1
2024-11-16T00:51:00.000Z	0.500	0.005	0.039556	1010000000100000	1
2024-11-16T00:52:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2024-11-16T00:52:00.000Z	0.010	0.010	0.001334	1010000000100000	1
2024-11-16T00:52:00.000Z	0.020	0.010	0.002121	1010000000100000	1
2024-11-16T00:52:00.000Z	0.030	0.010	0.003966	1010000000100000	1
2024-11-16T00:52:00.000Z	0.040	0.010	0.009753	1010000000100000	1
2024-11-16T00:52:00.000Z	0.050	0.010	0.024805	1010000000100000	1
2024-11-16T00:52:00.000Z	0.060	0.010	0.195480	1010000000100000	1
2024-11-16T00:52:00.000Z	0.070	0.010	0.530286	1010000000100000	1
2024-11-16T00:52:00.000Z	0.080	0.010	0.270422	1010000000100000	1
2024-11-16T00:52:00.000Z	0.090	0.010	0.561383	1010000000100000	1
2024-11-16T00:52:00.000Z	0.100	0.010	0.433242	1010000000100000	1
2024-11-16T00:52:00.000Z	0.110	0.010	0.539485	1010000000100000	1
2024-11-16T00:52:00.000Z	0.120	0.010	1.151788	1010000000100000	1
2024-11-16T00:52:00.000Z	0.130	0.010	3.340194	1010000000100000	1
2024-11-16T00:52:00.000Z	0.140	0.010	5.416352	1010000000100000	1
2024-11-16T00:52:00.000Z	0.150	0.010	7.377267	1010000000100000	1
2024-11-16T00:52:00.000Z	0.160	0.010	4.553807	1010000000100000	1
2024-11-16T00:52:00.000Z	0.170	0.010	2.210096	1010000000100000	1
2024-11-16T00:52:00.000Z	0.180	0.010	1.022379	1010000000100000	1
2024-11-16T00:52:00.000Z	0.190	0.010	0.849426	1010000000100000	1
2024-11-16T00:52:00.000Z	0.200	0.010	0.858250	1010000000100000	1
2024-11-16T00:52:00.000Z	0.210	0.010	0.642619	1010000000100000	1
2024-11-16T00:52:00.000Z	0.220	0.010	0.549959	1010000000100000	1
2024-11-16T00:52:00.000Z	0.230	0.010	0.376008	1010000000100000	1
2024-11-16T00:52:00.000Z	0.240	0.010	0.319754	1010000000100000	1
2024-11-16T00:52:00.000Z	0.250	0.010	0.793904	1010000000100000	1
2024-11-16T00:52:00.000Z	0.260	0.010	0.452720	1010000000100000	1
2024-11-16T00:52:00.000Z	0.270	0.010	0.390099	1010000000100000	1
2024-11-16T00:52:00.000Z	0.280	0.010	0.297324	1010000000100000	1
2024-11-16T00:52:00.000Z	0.290	0.010	0.156068	1010000000100000	1
